,Text,Class Name
363," (brian manning delaney)Re: diet for Crohn's (IBD) Reply-To:  Organization: University of Chicago Lines: 27  One thing that I haven't seen in this thread is a discussion of the relation between IBD inflammation and the profile of ingested fatty acids (FAs).  I was diagnosed last May w/Crohn's of the terminal ileum. When I got out of the hospital I read up on it a bit, and came across several studies investigating the role of EPA (an essentially FA) in reducing inflammation. The evidence was mixed. [Many of these studies are discussed in ""Inflammatory Bowel Disease,"" MacDermott, Stenson. 1992.]  But if I recall correctly, there were some methodological bones to be picked with the studies (both the ones w/pos. and w/neg. results). In the studies patients were given EPA (a few grams/day for most of the studies), but, if I recall correctly, there was no restriction of the _other_ FAs that the patients could consume. From the informed layperson's perspective, this seems mistaken. If lots of n-6 FAs are consumed along with the EPA, then the ratio of ""bad"" prostanoid products to ""good"" prostanoid products could still be fairly ""bad."" Isn't this ratio the issue?  What's the view of the gastro. community on EPA these days? EPA supplements, along with a fairly severe restriction of other FAs appear to have helped me significantly (though it could just be the low absolute amount of fat I eat -- 8-10% calories).  -Brian <>  ",sci.med
364," (Russell Turpin)Re: Science and Methodology Organization: CS Dept, University of Texas at Austin Lines: 67 Distribution: inet NNTP-Posting-Host: im4u.cs.utexas.edu  -*---- In article <>  (Lee Lady) writes: > The difference between a Nobel Prize level scientist and a mediocre > scientist does not lie in the quality of their empirical methodology.   > It depends on the quality of their THINKING.   > > It really bothers me that so many graduate students seem to believe that > they are doing science merely because they are conducting empirical > studies. ... > > And I'm especially offended by Russell Turpin's repeated assertion that > science amounts to nothing more than avoiding mistakes.  Simply avoiding > mistakes doesn't get you anywhere.    I think that Lee Lady and I are talking at cross purposes. Above, Lady seems concerned with the contrast between great science that makes big advances in our knowledge and mediocre science that makes smaller steps.  In most of this thread, I have been concerned with the difference between what is science and what is not.   Lee Lady is correct when she asserts that the difference between Einstein and the average post-doc physicist is the quality of their thought.  But what is the difference between Einstein and a genius who would be a great scientist but whose great thoughts are scientifically screwy?  (Some would give Velikovsky or Korzybski as examples.  If you don't like these, choose your own.)  I say it is the same as the difference between the mediocre physicist and the mediocre proponent of qi.  Both Einstein and the mediocre physcists have disciplined their work from the cumulative knowledge of how previous researchers went wrong. Both Velikovsky and the mediocre proponent of qi have failed to do this.    Let me approach this from a second direction.  When one is asked to review a paper for a journal or conference, there are many kinds of criticism that one can make.  One kind of criticism is that the work is just wrong or misinformed.  Another kind of criticism is that the work, while technically correct, is either not important or not interesting.  The first difference is the one that I have been pointing to.  The second difference is the one that Lee Lady seems to be discussing.   > If good empirical research were done and showed that there is some merit > to homeopathic remedies, this would certainly be valuable information. > But it would still not mean that homeopathy qualifies as a science.  This > is where you and I disagree with Turpin.    I have often pointed out that for homeopathy to be considered  scientific, what is needed is a test of its theoretical claims, not just of some of its proposed remedies.  Similarly, I suspect that traditional Chinese medicine has many remedies that work; what it lacks (as one example) is any experiment that tests the presence of qi.  > ... In order to have science, one must have a theoretical > structure that makes sense, not a mere collection of empirically > validated random hypotheses.  Certainly a ""theoretical structure that makes sense"" is the goal. In areas where we do not yet have this, I see nothing wrong with forming and testing smaller hypotheses.  Let's face it: we cannot always wait for an Einstein to come along and make everything clear for us.  Sometimes those of us who are not Einstein have to plug along and make small amounts of progress as best we can.   Russell ",sci.med
365," (Gary Merrill)Re: Science and methodology (was: Homeopathy ... tradition?) Originator:  Nntp-Posting-Host: theseus.unx.sas.com Organization: SAS Institute Inc. Lines: 15   In article <>,  (Tom B. Carey) writes: |> OK, just for grins: |> - Kekule hypothesized a resonant structure for the aromatic benzene |> ring after waking from a dream in which a snake was swallowing his tail. |> - Archimedes formalized the principle of buoyancy while meditating in |> his bath.  Well, certainly in Archimedes case the description ""while observing the phenomena in his bath"" seems more accurate than ""while meditating in his bath"" -- it was, after all, a rather buoyancy intense environment. --  Gary H. Merrill  [Principal Systems Developer, C Compiler Development] SAS Institute Inc. / SAS Campus Dr. / Cary, NC  27513 / (919) 677-8000  ... !mcnc!sas!sasghm ",sci.med
366," (Todd I. Stark)Re: OCD Summary: Here's the highlights from the DSM-IIIR Organization: Digital Equipment Corporation Lines: 45 NNTP-Posting-Host: DWOVAX   In article <>,  () writes... >I recently heard of a mental disorder called Obsessive Compulsive >Disorder.  What is it?  What causes it?  Could it be caused by a >nervous breakdown? >  Obesssive Compulsive Disorder (not to be confused with Obsessive Compulsive _Personality_ Disorder !) is an acute anxiety disorder characterized by either obsessions (persistent intrusive thoughts that cause anxiety when not entertained), or compulsions (repetitive, ritualistic actions that similarly cause intense psychological discomfort when resisted).    OCD is often associated with certain forms of depression.    Examples of obsessive thoughts are repeated impulses to kill a loved one (though not accompanied by anger), or a religious person having  recurrent blasphemous thoughts.  Generally, the individual attempts to ignore or suppress the intrusive thoughts by engaging in other activities.   The individual realizes that the thoughts originate from the own mind, rather than being from an external source.  Examples of compulsive actions are constant repetitive hand washing, or other activity that is not realistically related to alleviating a source of the anxiety.  In OCD, the obsessions or compulsions are highly distressing to the individual, take an hour or more per day, and significantly impair their daily routine and social relationships.  Treatments include psychotherapy, behavioral methods, and sometimes certain anti-depressants which have recently been found effective in alleviating obsessions and compulsions.  The standard diagnostic code for OCD, if you want to look it up in the DSM-III manual of psychiatric diagnosis is 300.30 .  						kind regards,  						todd +-----------------------------------------------------------------------------+ | Todd I. Stark				             | | Digital Equipment Corporation		             (215) 354-1273           | | Philadelphia, Pa. USA                                                       | |    ""(A word is) the skin of a living thought""  Olliver Wendell Holmes, Jr.  | +-----------------------------------------------------------------------------+ ",sci.med
367," (Gordon Banks)Should patients read package inserts (PDR)? Reply-To:  (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 48  In article <>  (Ruth Ginzberg) writes:  >Hmmmm... here's one place where I really think the patient ought to take more >responsibility for him- or herself.  There is absolutely no reason why you >can't ask the pharmacist filling the prescription for the ""Physicians' Package >Insert"" for the medication when you pick it up at the pharmacy.  Make sure to >tell the pharmacist that you want the ""Physicians' Package Insert"" *NOT* the  If people are going to do this, I really wish they would tell me first. I'd be happy to go over the insert (in the PDR) with them and explain everything.  All too many patients read the insert and panic and then on the next visit sheepishly admit they were afraid to take the drug and we are starting over again at square one.  Some of them probably didn't even come back for followup because they didn't want to admit they wouldn't take the drug or thought I was trying to kill them or something.  What people don't understand about the inserts is that they report every adverse side effect ever reported, without substantiating that the drug was responsible.  The insert is a legal document to slough liability from the manufacturer to the physician if something was to happen.  If patients want to have the most useful and reliable information on a drug they would be so much better off getting hold of one of the AMA drug evaluation books or something similar that is much more scientific. There are very few drugs that someone hasn't reported a death from taking. Patients don't realize that and don't usually appreciate the risks to themselves properly.  I'm sure Herman is going to ""go ballistic"", but so be it.  Another problem is that probably most drugs have been reported to cause impotence.  Half the males who read that will falsely assume it could permanently cause them to lose sexual function and so will refuse to take any drug like that.  This can be a real problem for PDR readers.  There needs to be some way of providing patients with tools geared to them that allow them to get the information they need. I am involved in a research project to do that, with migraine as the domain.  It involves a computer system that will provide answers to questions about migraine as well as the therapy prescribed for the patient. For common illnesses, such as migraine and hypertension, this may help quite a bit.  The patient could spend as much time as needed with the computer and this would then not burden the physician.  Clearly, physicians in large part fail to answer all the questions patients have, as is demonstrated over and over here on the net where we get asked things that the patients should have found out from their physician but didn't.  Why they didn't isn't always the physician's fault either. Sometimes the patients are afraid to ask.  They won't be as afraid to ask the system, we hope. --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and    |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",sci.med
368," (Tarl Neustaedter)Re: Krillean Photography Organization: Stratus Computer, Inc. Lines: 14 Distribution: world NNTP-Posting-Host: coyoacan.sw.stratus.com  In article <>,  (Brian M. Huey) writes: > I think that's the correct spelling..  The proper spelling is Kirlian. It was an effect discoverd by S. Kirlian, a soviet film developer in 1939.  As I recall, the coronas visible are ascribed to static discharges and chemical reactions between the organic material and the silver halides in the films.  --           Tarl Neustaedter       Stratus Computer        	     Marlboro, Mass. Disclaimer: My employer is not responsible for my opinions. ",sci.med
369," (Gary Merrill)Re: Science and methodology (was: Homeopathy ... tradition?) Originator:  Nntp-Posting-Host: theseus.unx.sas.com Organization: SAS Institute Inc. Lines: 55   In article <>,  (Mark Fulk) writes:  |> Flights of fancy, and other irrational approaches, are common.  The crucial |> thing is not to sit around just having fantasies; they aren't of any use |> unless they make you do some experiments.  I've known a lot of scientists |> whose fantasies lead them on to creative work; usually they won't admit |> out loud what the fantasy was, prior to the consumption of a few beers. |>  |> (Simple example: Warren Jelinek noticed an extremely heavy band on a DNA |> electrophoresis gel of human ALU fragments.  He got very excited, hoping that |> he'd seen some essential part of the control mechanism for eukaryotic |> genes.  This fantasy led him to sequence samples of the band and carry out |> binding assays.  The result was a well-conserved, 400 or so bp, sequence  But why do you characterize this as a ""flight of fancy"" or a ""fantasy""? While I am unfamiliar with the scientific context here, it appears obvious that his speculation (for lack of a better or more neutral word) was at least in significant part a consequence of his knowledge of and acceptance of current theory coupled with his observations.  It would appear that something quite rational was going on as he attempted to fit his observation into that theory (or to tailor the theory to cover the observation).  This does not seem like an example of what most would normally call a flight of fancy or a fantasy.  |>  |> It is not clear to me what you mean by rational vs. irrational.  Perhaps |> you can give a few examples of surprising experiments that were tried out |> for perfectly rational reasons, or interesting new theories that were first |> advanced from logical grounds.  The main examples I can think of are from |> modern high-energy physics which is not typical of science as a whole.  Well, I think someone else in this thread was the first to use the word (also, ""extra-scientific"", etc.).  Nor am I prepared to give a general account of rationality.  In terms of examples, there is some danger of beginning to quibble over what a ""surprising"" experiment is, what counts as ""surprising"", etc. The same may be said about ""logical grounds"".  My point is that quite frequently (perhaps even most frequently) the roots of a new theory can be traced to previously existing theories (or even to previously rejected hypotheses of some other theory or domain).  I would offer some rather well known examples such as Toricelli's Puy de Dome experiment done for the sake of his ""sea of air"" hypothesis.  Was this theory (and the resulting experimental test) ""surprising""? Well, given the *prior* explanations of the phenomena involved it certainly must be counted as so.  Was the theory constructed (and the experiment designed) out of ""perfectly rational grounds""?  Well, there was a pretty successful and well know theory of fluids.  The analogy to fluids by Toricelli is explicit. The novelty was in thinking of air as a fluid (but this was *quite* a novelty at the time).  Was the theory interesting?  Yes.  Was it ""new""?  Well, one could argue that it was merely the extension of an existing theory to a new domain, but I think this begs certain questions.  We can debate that if you like. --  Gary H. Merrill  [Principal Systems Developer, C Compiler Development] SAS Institute Inc. / SAS Campus Dr. / Cary, NC  27513 / (919) 677-8000  ... !mcnc!sas!sasghm ",sci.med
370," (Mark Fulk)Re: Science and methodology (was: Homeopathy ... tradition?) Organization: University of Rochester  In article <>  (Gary Merrill) writes: > >In article <>,  (Mark Fulk) writes: > >|> I don't think ""extra-scientific"" is a very useful phrase in a discussion >|> of the boundaries of science, except as a proposed definiens. >|> Extra-rational >|> is a better phrase.  In fact, there are quite a number of well-known cases >|> of extra-rational considerations driving science in a useful direction. > >Yeah, but the problem with holding up the ""extra-rational"" examples as >exemplars, or as refutations of well founded methodology, is that you >run smack up against such unuseful directions as Lysenko.  Such ""extra- >rational"" cases are curiosities -- not guides to methodology.  As has been noted before, there is the distinction between _motivation_ and _method_.  No experimental result should be accepted unless it is described in sufficient detail to be replicated, and the replications do indeed reproduce the result.  No theoretical argument should be accepted unless it is presented in sufficient detail to be followed, and reasonable, knowlegeable, people agree with the force of the logic.  But people try experiments, and pursue arguments, for all sorts of crazy reasons.  Irrational motivations are not just curiousities; they are a large part of the history of science.  There are a couple of negative points to make here:  1) A theory of qi could, conceivably, become accepted without direct verification of the existence of qi.  For example, quarks are an accepted part of the standard model of physics, with no direct verification.  What would be needed would be a theory, based on qi, that predicted medical reality better than the alternatives.  The central theoretical claim could lie forever beyond experiment, as long as there was a sufficient body of experimental data that the qi theory predicted better than any other.  (I wouldn't hold my breath waiting for the triumph of qi, though. I don't think that there is even a coherent theory based on it, much less a theory that explains anything at all better than modern biology.  And it is hard to imagine a qi theory that would not predict some way of rather directly verifying the existence of qi.)  2) Science has not historically progressed in any sort of rational experiment-data-theory sequence.  Most experiments are carried out, and interpreted, in pre-existing theoretical frameworks.  The theoretical controversies of the day determine which experiments get done.  Overall, there is a huge messy affair of personal jealousies, crazy motivations, petty hatreds, and the like that determines which experiments, and which computations, get done.  What keeps it going forward is the critical function of science: results don't count unless they can be replicated.  The whole system is a sort of mechanism for generate-and-test.  The generate part can be totally irrational, as long as the test part works properly.  Pasteur could believe whatever he liked about chemical activity and crystals; but even Mitscherlich had to agree that racemic acid crystals were handed; that when you separate them by handedness, you get two chemicals that rotate polarized light in opposite directions; and the right-rotating version was indistinguishable from tartaric acid.  Pasteur's irrational motivation had led to a replicable, and important, result.  This is where Lysenko, creationists, etc. fail.  They have usually not even produced coherent theories that predict much of anything.  When their theories do predict, and are contradicted by experiment, they do not concede the point and modify their theories; rather they try to suppress the results (Lysenko) or try to divert attention to other evidence they think supports their position (creationists). --  Mark A. Fulk			University of Rochester Computer Science Department	 ",sci.med
371," (Gordon Banks)Re: Sleeping Pill OD Reply-To:  (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 22  In article <>  (daniel federman) writes: > >A friend of mine took appoximately 60 CVS sleeping pills, each >containing 25mg of diphenhydramine, I think.  That's 1500 mg, total.  >	I'm worried, though, about the long-term effects.  Since he >never had his stomach pumped, will he have liver or brain damage?  Any >information would be greatly appreciated.  Shouldn't have.  But he may need to see the shrink about why he wanted to kill himself.  Depressed people can be succesfully treated usually.      --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and    |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",sci.med
372," (Daniel Paul Checkman)Re: Is MSG sensitivity superstition? Organization: University of Illinois at Urbana Lines: 26   (Steve Dyer) writes:  >In article <1qnns0$>  (Steve Pope) writes: >>The mass of anectdotal evidence, combined with the lack of >>a properly constructed scientific experiment disproving >>the hypothesis, makes the MSG reaction hypothesis the >>most likely explanation for events.  >You forgot the smiley-face.  >I can't believe this is what they turn out at Berkeley.  Tell me >you're an aberration.  >--  >Steve Dyer > aka {ima,harvard,rayssd,linus,m2c}!spdcc!dyer   HEY, KEEP YOUR FU---NG FLAMING OUT OF THIS GROUP- THAT GOES FOR YOU, MR. DYER, AS WELL AS SEVERAL OTHER NASTY, SARCASTIC PEOPLE, REGARDING THIS SUBJECT.  Shoot, now I'm all riled up, too, and I was just going to ask if we can keep our discussion about MSG a little more civil; blasting a school or an idea through simple insults as demonstrated above is not necessary, and otherwise out of line.  If you want to continue your insult war, take it elsewhere and stop wasting everyone else's time. Most sincerely, 	Dan Checkman ",sci.med
373," (brian manning delaney)Brain Tumor Treatment (thanks) Reply-To:  Organization: University of Chicago Lines: 12  There were a few people who responded to my request for info on treatment for astrocytomas through email, whom I couldn't thank directly because of mail-bouncing probs (Sean, Debra, and Sharon).  So I thought I'd publicly thank everyone.  Thanks!   (I'm sure glad I accidentally hit ""rn"" instead of ""rm"" when I was trying to delete a file last September. ""Hmmm... 'News?' What's this?""....)  -Brian ",sci.med
374," (Michael Trofimoff)REQUEST: Gyro (souvlaki) sauce Organization: Locus Computing Corporation, Los Angeles, California Distribution: usa Lines: 12   Hi All,  Would anyone out there in 'net-land' happen to have an authentic, sure-fire way of making this great sauce that is used to adorn Gyro's and Souvlaki?  Thanks,  -=< tron >=- e-mail: 		*Vidi, vici, veni*  ",sci.med
375," (Gordon Banks)Re: Fungus ""epidemic"" in CA? Reply-To:  (Gordon Banks) Distribution: na Organization: Univ. of Pittsburgh Computer Science Lines: 19  >In article  (John Joseph Deltuvia) writes: > >>There was a story a few weeks ago on a network news show about some sort >>of fungus which supposedly attacks the bone structure and is somewhat >>widespread in California.  Anybody hear anything about this one? >  The only fungus I know of from California is Coccidiomycosis.  I hadn't heard that it attacked bone.  It attacks lung and if you are especially unlucky, the central nervous system.  Nothing new about it.  It's been around for years.  THey call it ""valley fever"", since it is found in the inland valleys, not on the coast.   --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and    |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",sci.med
376," (John Berryhill, Ph.D.)Re: Krillean Photography Nntp-Posting-Host: huey.udel.edu Organization: little scraps of paper, mostly Lines: 10   I think he means Girlie Photography.  A good place to find it is in non-descript little places that usually just say ""Books"" on the outside of the building in black and white.   --                                                 John Berryhill  ",sci.med
377,"Subject: prozac  (Adriana Gilmete) Organization: Calif State Univ/Electronic Information Services Lines: 3  Can anyone help me find any information on the drug Prozac?  I am writing a report on the inventors , Eli Lilly and Co., and the product.  I need as much help as I can get.   Thanks a lot, Adriana Gilmete. ",sci.med
378," (Jeff Parke)Re: Lyme vaccine Organization: College of Veterinary Medicine WSU X-Newsreader: TIN [version 1.1 PL9] Lines: 13  kathleen richards () wrote:  > If you have time to type it in I'd love to have the reference for that > paper!  thanks!  Experimental Lyme Disease in Dogs Produces Arthritis and Persistant Infection, The Journal of Infectious Diseases, March 1993, 167:651-664  -- Jeff Parke <> also:       AOL: JeffParke Washington State University College of Veterinary Medicine class of 1994 Pullman, WA  99164-7012 ",sci.med
379," (Kathleen J Turner)Mystery Illness with eye problems Organization: University of Colorado at Denver Lines: 29   	A friend has the following symptoms which have occurred periodically every few months for the last 3 years.  An episode begins with extreme tiredness followed by:  	1. traveling joint pains and stiffness affecting mostly the elbows, 	knees, and hips. 	2. generalized muscle pains 	3. tinnitus and a feeling of pressure in her ears 	4. severe sweating occuring both at night and during the day 	5. hemorrhaging in both eyes.  Her opthamologist calls it peripheral    retinal hemorhages and says it looks similar to diabetic retinopathy.  (She         isn't diabetic--they checked. 	6. distorted color vision and distorted vision in general (telephone 	   poles do not appear to be straight) 	7. loss of peripheral vision.  	 	Many tests have been run and all are normal except for something  called unidentified bright objects found on a MRI of her brain.  The only thing that seems to alleviate one of these episodes is prednisone.  At times she had been on 60 mg per day.  Whenever she gets down to 10-15 mg the symptoms become acute again.  	She is quite concerned because the retinal hemorrhages are becoming worse with each episode and her vision is suffering.  None of the docs she has seen have any idea what this condition is or what can be done to stop it.  Any suggestions or advice would be greatly appreciated. Thanks in  advance.  Kathy Turner 	 ",sci.med
380," (Jason Austin)Re: Barbecued foods and health risk Organization: NASA Langley Research Center, Hampton, VA Lines: 28 Reply-To: Jason C. Austin <> NNTP-Posting-Host: ab20.larc.nasa.gov In-reply-to: 's message of Sat, 17 Apr 1993 15:02:18 GMT  In article <>  (Richard Silver) writes: ->  -> Some recent postings remind me that I had read about risks  -> associated with the barbecuing of foods, namely that carcinogens  -> are generated. Is this a valid concern? If so, is it a function  -> of the smoke or the elevated temperatures? Is it a function of  -> the cooking elements, wood or charcoal vs. lava rocks? I wish  -> to know more. Thanks.   	I've read mixed opinions on this.  Singed meat can contain carcinogens, but unless you eat barbecued meat every meal, you're probably not at much risk.  I think I will live life on the edge and grill my food.  	I've also read that using petroleum based charcoal starter can put some unwanted toxins in your food, or at least unwanted odor. I've been using egg carton cups dipped in paraffin for fire starters, and it actually lights faster and easier than lighter fluid.  Several people have told me that they have excellent results with a chimney, basically a steel cylinder with wholes punched in the side.  I've been meaning to get one of these, but one hasn't presented itself while I've been out shopping.  You can make one from a coffee can, but I buy my coffee as whole beans in a bag, so I haven't had a big enough can laying around. -- Jason C. Austin   ",sci.med
381,"Should I be angry at this doctor? Lines: 26 Organization: Space Telescope Science Institute Distribution: na  Am I justified in being pissed off at this doctor?  Last Saturday evening my 6 year old son cut his finger badly with a knife. I took him to a local ""Urgent and General Care"" clinic at 5:50 pm.  The  clinic was open till 6:00 pm.  The receptionist went to the back and told the  doctor that we were there, and came back and told us the doctor would not  see us because she had someplace to go at 6:00 and did not want to be delayed  here.  During the next few minutes, in response to my questions, with several  trips to the back room, the receptionist told me: 	- the doctor was doing paperwork in the back, 	- the doctor would not even look at his finger to advise us on going 	  to the emergency room; 	- the doctor would not even speak to me; 	- she would not tell me the doctor's name, or her own name; 	- when asked who is in charge of the clinic, she said ""I don't know.""  I realize that a private clinic is not the same as an emergency room, but I was quite angry at being turned away because the doctor did not want to be bothered.  My son did get three stitches at the emergency room.  I'm still  trying to find out who is in charge of that clinic so I can write them a  letter.   We will certainly never set foot in that clinic again.  ------------------------------------------------------------------------- Mary Ryan				 Space Telescope Science Institute Baltimore, Maryland ",sci.med
382,"uabdpo.dpo.uab.edu!gila005 (Stephen Holland)Re: Lactose intolerance Organization: Gastroenterology - Univ of Alabama Lines: 19  In article <>,  (Ho Leung Ng) wrote: >  >  >    When I was a kid in primary school, I used to drink tons of milk without > any problems.  However, nowadays, I can hardly drink any at all without > experiencing some discomfort.  What could be responsible for the change? >  > Ho Leung Ng >   You became older and your intestine normalized to the weaned state.  That is, lactose tolerance is an unusual state for adults of most mammals except for h. sapiens of northern European origin.  As a h. sapiens of  asian descent (assumption based on name) the loss of lactase is normal for you.    Steve Holland  ",sci.med
383,"Organization: University of Maine System Andrew T. Robinson <>Reasons for hospitals to join Internet? Lines: 8  What resources and services are available on Internet/BITNET which would be of interest to hospitals and other medical care providers? I'm interested in anything relelvant, including institutions and businesses of interest to the medical profession on Internet, special services such as online access to libraries or diagnostic information, etc. etc.  Please reply directly to  ",sci.med
384,"Subject: Teenage acne  (Pat Churchill) Organization: Actrix Networks Lines: 26   My 14-y-o son has the usual teenage spotty chin and greasy nose.  I bought him Clearasil face wash and ointment.  I think that is probably enough, along with the usual good diet.  However, he is on at me to get some product called Dalacin T, which used to be a doctor's-prescription only treatment but is not available over the chemist's counter.  I have asked a couple of pharmacists who say either his acne is not severe enough for Dalacin T, or that Clearasil is OK.  I had the odd spots as a teenager, nothing serious.  His father was the same, so I don't figure his acne is going to escalate into something disfiguring.  But I know kids are senstitive about their appearance.  I am wary because a neighbour's son had this wierd malady that was eventually put down to an overdose of vitamin A from acne treatment.  I want to help - but with appropriate treatment.  My son also has some scaliness around the hairline on his scalp.  Sort of teenage cradle cap.  Any pointers/advice on this?  We have tried a couple of anti dandruff shampoos and some of these are inclined to make the condition worse, not better.  Shall I bury the kid till he's 21 :)  --  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^             The floggings will continue until morale improves                     Pat Churchill, Wellington New Zealand  ",sci.med
385,"left side pains Organization: University of Basel, Switzerland Lines: 21  Hello to everybody, I write here because I am kind of desperate. For about six weeks, I've been suffering on pains in my left head side, the left leg and sometimes the left  arm. I made many tests (e.g. computer tomography, negative, lyme borreliosis, negative, all electrolytes in the blood in their correct range), they're all o.K., so I should be healthy. As a matter of fact, I am not feeling so. I was also at a Neurologist's too, he considered me healthy too.  The blood tests have shown that I have little too much of Hemoglobin (17.5, common range is 14 to 17, I unfortunately do not know about the units). Could these hemi-sided pains be the result of this or of a also possible block of the neck muscles ?  I have no fever, and I am not feeling entirely sick, but neither entirely  healthy.   Please answer by direct email on <>  Thanks for every hint  Nico ",sci.med
386," (Gordon Banks)Re: Fingernail ""moons"" Reply-To:  (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 16  In article <>  (Daniel Prince) writes:  >I only have lunulas on my thumbs.  Is there any medical  >significance to that finding?  Thank you in advance for all  >replies. >  Try peeling the skin back at the base of your other fingernails (not too hard, now, don't want to hurt yourself).  You'll find nice little lunulas there if you can peel it back enough.    --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and    |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",sci.med
387," (Gordon Banks)Re: ""CAN'T BREATHE"" Article-I.D.: pitt.19440 Reply-To:  (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 23  In article <>  (Paul Schmidt) writes: >I think it is important to verify all procedures with proper studies to >show their worthiness and risk.  I just read an interesting tidbit that  >80% of the medical treatments are unproven and not based on scientific  >fact.  For example, many treatments of prostate cancer are unproven and >the treatment may be more dangerous than the disease (according to the >article I read.)  Where did you read this?  I don't think this is true.  I think most medical treatments are based on science, although it is difficult to prove anything with certitude.  It is true that there are some things that have just been found ""to work"", but we have no good explanation for why.  But almost everything does have a scientific rationale.  The most common treatment for prostate cancer is probably hormone therapy.  It has been ""proven"" to work.  So have radiation and chemotherapy.  What treatments did the article say are not proven?    --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and    |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",sci.med
388," (David Nye)Re: OB-GYN residency Organization: University of Wisconsin Eau Claire Lines: 13  [reply to  (Gordon Banks)]   >>I believe it is illegal for a residency to discriminate against FMGs.   >Is that true?  I know some that won't even interview FMGs.   I think a case could be made that this is discriminatory, particularly if an applicant had good board scores and recommendations but wasn't offered an interview, but I don't know if it has ever gone to court.   David Nye ().  Midelfort Clinic, Eau Claire WI This is patently absurd; but whoever wishes to become a philosopher must learn not to be frightened by absurdities. -- Bertrand Russell ",sci.med
389," (Steve Dyer)Re: Is MSG sensitivity superstition? Organization: S.P. Dyer Computer Consulting, Cambridge MA Lines: 14  In article <1qnns0$>  (Steve Pope) writes: >The mass of anectdotal evidence, combined with the lack of >a properly constructed scientific experiment disproving >the hypothesis, makes the MSG reaction hypothesis the >most likely explanation for events.  You forgot the smiley-face.  I can't believe this is what they turn out at Berkeley.  Tell me you're an aberration.  --  Steve Dyer  aka {ima,harvard,rayssd,linus,m2c}!spdcc!dyer ",sci.med
390," (Gordon Banks)Re: Update (Help!) [was ""What is This [Is it Lyme's?]""] Reply-To:  (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 24  In article <>  (John Setel O'Donnell) writes:  >IMHO, you have Lyme disease.    >I sent you in private email a summary of the treatment protocols put >forth by the Lyme Disease Foundation.  I respectfully suggest that you >save yourself a great deal of suffering by contacting them for a >Lyme-knowledgeable physician referral and seek treatment at once. >You'll know in 2 weeks if you're on the right course; and the clock is >ticking on your 6 weeks if you have it. 1-800-886-LYME.  If these folks are who I think they are, Lyme-knowledgeable may mean a physician to whom everything that walks in the door is lyme disease, and you will be treated for lyme, whether or not you have it.  Hope you have good insurance.    --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and    |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",sci.med
391, (Bill Claussen)Re: Should I be angry at this doctor? Organization: HP Colorado Springs Division Lines: 5 Distribution: na NNTP-Posting-Host: hpcspe17.col.hp.com   Report them to your local BBB (Better Business Bureau).  Bill Claussen  ,sci.med
392," (Chuck Forsberg WA7KGX)Re: My New Diet --> IT WORKS GREAT !!!! Organization: Omen Technology INC, Portland Rain Forest Lines: 33  In article <>  (Gordon Banks) writes: > >In article <>  (Chuck Forsberg WA7KGX) writes: >> >>""Weight rebound"" is a term used in the medical literature on >>obesity to denote weight regain beyond what was lost in a diet >>cycle.  There are any number of terms which mean one thing to > >Can you provide a reference to substantiate that gaining back >the lost weight does not constitute ""weight rebound"" until it >exceeds the starting weight?  Or is this oral tradition that >is shared only among you obesity researchers?  Not one, but two:  Obesity in Europe 88, proceedings of the 1st European Congress on Obesity  Annals of NY Acad. Sci. 1987   >--  >---------------------------------------------------------------------------- >Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and >   |  it is shameful to surrender it too soon.""  >----------------------------------------------------------------------------   --  Chuck Forsberg WA7KGX          ...!tektronix!reed!omen!caf  Author of YMODEM, ZMODEM, Professional-YAM, ZCOMM, and DSZ   Omen Technology Inc    ""The High Reliability Software"" 17505-V NW Sauvie IS RD   Portland OR 97231   503-621-3406 ",sci.med
